norm_time    , CharacterStatus, ECG   , HR   , RR   , Marker
  3.15638016 , Walk           , 0.228 ,      ,      , 
  3.164080128, Walk           , 0.188 ,      ,      , 
  3.171780096, Walk           , 0.169 ,      ,      , 
  3.173      , Walk           ,       ,      ,      , 
  3.179480064, Walk           , 0.164 ,      ,      , 
  3.187180032, Walk           , 0.139 ,      ,      , 
  3.19488    , Walk           , 0.094 ,      ,      , 
  3.202569984, Walk           , 0.049 ,      ,      , 
  3.210270208, Walk           , 0.014 ,      ,      , 
  3.217970176, Walk           , -0.047,      ,      , 
  3.225670144, Walk           , -0.104,      ,      , 
  3.233370112, Walk           , -0.106,      ,      , 
  3.24107008 , Walk           , -0.096,      ,      , 
  3.248760064, Walk           , -0.087,      ,      , 
  3.256      , Walk           ,       ,      ,      , 
  3.256460032, Walk           , -0.054,      ,      , 
  3.26416    , Walk           , -0.049,      ,      , 
  3.271859968, Walk           , -0.057,      ,      , 
  3.279560192, Walk           , -0.047,      ,      , 
  3.28726016 , Walk           , -0.044,      ,      , 
  3.294950144, Walk           , -0.044,      ,      , 
  3.302650112, Walk           , -0.027,      ,      , 
  3.31035008 , Walk           , -0.007,      ,      , 
  3.318050048, Walk           , 0.0   ,      ,      , 
  3.325750016, Walk           , 0.009 ,      ,      , 
  3.333449984, Walk           , 0.027 ,      ,      , 
  3.341      , Walk           ,       ,      ,      , 
  3.341139968, Walk           , 0.042 ,      ,      , 
  3.348840192, Walk           , 0.039 ,      ,      , 
  3.35654016 , Walk           , 0.014 ,      ,      , 
  3.364240128, Walk           , -0.009,      ,      , 
  3.371940096, Walk           , -0.012,      ,      , 
  3.379640064, Walk           , 0.007 ,      ,      , 
  3.387330048, Walk           , 0.017 ,      ,      , 
  3.395030016, Walk           , 0.012 ,      ,      , 
  3.402729984, Walk           , 0.009 ,      ,      , 
  3.410429952, Walk           , 0.004 ,      ,      , 
  3.418130176, Walk           , 0.007 ,      ,      , 
  3.425      , Walk           ,       ,      ,      , 
  3.425830144, Walk           , 0.014 ,      ,      , 
  3.433520128, Walk           , -0.019,      ,      , 
  3.441220096, Walk           , -0.059,      ,      , 
  3.448920064, Walk           , -0.027,      ,      , 
  3.456620032, Walk           , 0.009 ,      ,      , 
  3.46432    , Walk           , -0.019,      ,      , 
  3.472019968, Walk           , -0.039,      ,      , 
  3.479710208, Walk           , -0.017,      ,      , 
  3.487410176, Walk           , -0.007,      ,      , 
  3.495110144, Walk           , -0.014,      ,      , 
  3.502810112, Walk           , -0.019,      ,      , 
  3.508      , Walk           ,       ,      ,      , 
  3.51051008 , Walk           , -0.039,      ,      , 
  3.518210048, Walk           , -0.062,      ,      , 
  3.525900032, Walk           , -0.067,      ,      , 
  3.5336     , Walk           , -0.069,      ,      , 
  3.541299968, Walk           , 0.136 ,      ,      , 
  3.549000192, Walk           , 0.755 ,      ,      , 
  3.55670016 , Walk           , 1.379 ,      ,      , 
  3.564400128, Walk           , 1.28  ,      ,      , 
  3.572090112, Walk           , 0.35  ,      ,      , 
  3.57979008 , Walk           , -0.323,      ,      , 
  3.587490048, Walk           , -0.106,      ,      , 
  3.591      , Walk           ,       ,      ,      , 
  3.595190016, Walk           , 0.062 ,      ,      , 
  3.602889984, Walk           , -0.146,      ,      , 
  3.610579968, Walk           , -0.156,      ,      , 
  3.618280192, Walk           , -0.054,      ,      , 
  3.62598016 , Walk           , -0.067,      ,      , 
  3.633680128, Walk           , -0.064,      ,      , 
  3.641380096, Walk           , -0.019,      ,      , 
  3.649080064, Walk           , -0.007,      ,      , 
  3.656770048, Walk           , 0.007 ,      ,      , 
  3.664470016, Walk           , 0.039 ,      ,      , 
  3.672169984, Walk           , 0.057 ,      ,      , 
  3.674      , Walk           ,       ,      ,      , 
  3.679869952, Walk           , 0.064 ,      ,      , 
  3.687570176, Walk           , 0.089 ,      ,      , 
  3.695270144, Walk           , 0.134 ,      ,      , 
  3.702960128, Walk           , 0.179 ,      ,      , 
  3.710660096, Walk           , 0.174 ,      ,      , 
  3.718360064, Walk           , 0.144 ,      ,      , 
  3.726060032, Walk           , 0.183 ,      ,      , 
  3.73376    , Walk           , 0.248 ,      ,      , 
  3.741459968, Walk           , 0.251 ,      ,      , 
  3.749150208, Walk           , 0.236 ,      ,      , 
  3.756850176, Walk           , 0.243 ,      ,      , 
  3.759      , Walk           ,       ,      ,      , 
  3.764550144, Walk           , 0.246 ,      ,      , 
  3.772250112, Walk           , 0.221 ,      ,      , 
  3.77995008 , Walk           , 0.169 ,      ,      , 
  3.787650048, Walk           , 0.104 ,      ,      , 
  3.795340032, Walk           , 0.049 ,      ,      , 
  3.80304    , Walk           , -0.002,      ,      , 
  3.810739968, Walk           , -0.044,      ,      , 
  3.818440192, Walk           , -0.062,      ,      , 
  3.82614016 , Walk           , -0.062,      ,      , 
  3.833830144, Walk           , -0.062,      ,      , 
  3.841530112, Walk           , -0.062,      ,      , 
  3.84923008 , Walk           , -0.052,      ,      , 
  3.854      , Walk           ,       ,      ,      , 
  3.856930048, Walk           , -0.037,      ,      , 
  3.864630016, Walk           , -0.019,      ,      , 
  3.872329984, Walk           , -0.019,      ,      , 
  3.880019968, Walk           , -0.059,      ,      , 
