Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time,Source_File
1715676001483,572.1765,Cow_Girl,-0.6658449,-1.079402,0.1167089,Press,Question_4,4.0,-0.2621112,0.4283844,0.123962,-0.4848652,-0.06260979,-0.09267607,-0.0813968,0.5640315,0.06793313,LetfHandToBody,50.402,50.4,,,0.055818815291822,0.032887534201501,0.0023489258033175,0.0910552752966406,2.2361345053762203,0.6130212127740544,0.3611820852153788,-3.414661592661845,50.4,0012_Woman
1715676007860,578.5519,Cow_Girl,-0.65904,-1.079402,0.1225296,Press,Question_5,4.0,-0.2676854,0.5241665,0.1983138,-0.2741227,0.5371059,0.04620896,-0.06934074,0.5654531,0.1077431,TouchFace,56.779,56.8,,,0.0476076736018647,0.0281090098534575,0.0017993440387648,0.0775160274940871,1.621639141553488,0.61416554925362,0.3626219088123636,-3.5716651186806065,56.8,0012_Woman
1715741751554,260.2729,Cow_boy,-0.9619198,-1.075618,0.09999476,Press,Question_0,3.0,-0.708046,-0.04184484,0.5202461,-1.176791,-0.1723271,-0.08842697,-0.1603635,0.5349687,0.230013,,5.038,5.0,,,0.0114219711421228,0.0146749560232635,0.0009283613794417,0.0270252885448281,0.7565672622360822,0.4226401180944533,0.5430083012405768,-4.221612909983639,5.0,0013_Man
1715741766536,275.255,Cow_boy,-0.6740446,-1.079365,0.1173273,Press,Question_2,4.0,-0.2090025,0.3708889,0.2503477,-0.2287412,0.368517,-0.00777664,-0.04149805,0.5220802,0.1490641,TouchBody,20.02,20.0,,,0.0053366889961744,0.0058442334463641,0.0004149049124042,0.0115958273549427,1.462427560101241,0.4602249440959193,0.5039945203972847,-5.142299839559535,20.0,0013_Man
1715741773812,282.5293,Cow_boy,-0.6703811,-1.079365,0.1148711,Press,Question_3,4.0,-0.2240396,0.4261917,0.1580749,-0.4621196,-0.06007493,-0.138905,0.005649924,0.5396032,0.2234433,LetfHandToBody,27.296,27.3,,,0.0048016236980327,0.0022322617148073,0.0004201377430572,0.0074540231558973,1.052883179570306,0.6441653852703537,0.2994707244826897,-6.104739985598943,27.3,0013_Man
1715741781504,290.2221,Cow_boy,-0.6621642,-1.079365,0.1254793,Press,Question_4,3.0,-0.5107532,-0.08341789,0.4426561,-0.1919103,0.3966585,-0.007388972,-0.05836542,0.5387458,0.1620946,RightHandToBody,34.988,35.0,,,0.0015739787749175,0.0044447000199727,0.0003138720743556,0.0063325508692459,0.9906907149745456,0.2485536725115865,0.7018814553166045,-5.416042899363871,35.0,0013_Man
1715741788917,297.6358,Cow_boy,-0.6543226,-1.079365,0.1260429,Press,Question_5,3.0,-0.2380018,0.5598201,0.2506338,-0.2281976,0.5604876,0.01953659,0.01613681,0.5332186,0.1513606,TouchFace,42.401,42.4,,,0.0014593391607574,0.0051462383841877,0.0005056083064054,0.0071111858513506,0.3006738952835633,0.2052174125754713,0.7236821666262988,-5.269489242023781,42.4,0013_Man
1715741796887,305.6056,Cow_boy,-0.6540179,-1.079365,0.1210247,Press,Question_6,3.0,-0.211051,0.5104414,0.2537895,-0.4350452,-0.03050852,-0.2341003,-0.07472547,0.5328672,0.1446699,LeftHandToFace,50.371,50.4,,,0.001936739038697,0.0080514144193936,0.0003125788508258,0.0103007323089165,0.2461016938939383,0.1880195485733108,0.7816351476704466,-4.821907498713344,50.4,0013_Man
1715741917093,425.4446,Robot Kyle,-0.7104526,-1.079392,0.09999952,Press,Question_1,4.0,-0.8023005,-0.198045,0.3763987,-0.5274215,-0.1371224,-0.1832193,-0.06663544,0.5225037,0.1878047,,5.463,5.5,,,0.0452402915601733,0.0391043944747906,0.0004273505146889,0.0847720365496529,0.9529695836431704,0.5336699860180318,0.4612888408300338,-3.2415204276465666,5.5,0013_Robot
1715741939288,447.6389,Robot Kyle,-0.6555352,-1.079392,0.1193682,Press,Question_3,4.0,-0.1701093,0.2558196,0.2370039,-0.1939144,0.2003996,-0.07681455,-0.04737641,0.5240242,0.1521764,TouchBody,27.658,27.7,,,0.0039659881435105,0.0124698029858639,0.0004325489029298,0.0168683400323043,0.5505764407478768,0.2351143109467382,0.739243041222976,-4.3844453184636025,27.7,0013_Robot
1715741947687,456.0394,Robot Kyle,-0.6602106,-1.079392,0.127061,Press,Question_4,4.0,-0.4983182,-0.09742957,0.3953134,-0.1709423,0.4103996,0.02167616,-0.05645657,0.5253705,0.1749797,RightHandToBody,36.057,36.1,,,0.00881944628919,0.0132332339515431,0.000284083326636,0.0223367635673692,0.4676354930716988,0.3948399356330181,0.5924418688334501,-4.325023889944259,36.1,0013_Robot
1715741956575,464.927,Robot Kyle,-0.6458607,-1.079392,0.1332098,Press,Question_5,4.0,-0.4834528,-0.09246612,0.4257027,-0.1433902,0.4855473,0.02847777,-0.009933949,0.5377761,0.2050864,RightHandToFace,44.945,44.9,,,0.0172812377559901,0.0317210723014427,0.0009576030498306,0.0499599131072636,0.5459474334518251,0.3459020779096931,0.634930493840889,-3.4507740775711486,44.9,0013_Robot
1715741961281,469.6311,Robot Kyle,-0.6357589,-1.079392,0.1330548,Press,Question_6,4.0,-0.182137,0.5707761,0.2276274,-0.1515985,0.4837327,0.02276287,-0.009113211,0.5168947,0.1862405,TouchFace,49.651,49.7,,,0.0298597277257064,0.0483406502896442,0.0015237932489133,0.0797241712642639,0.4929124952702598,0.3745379506891269,0.6063487336783733,-3.0294824513842875,49.7,0013_Robot
1715741966445,474.7963,Robot Kyle,-0.6333642,-1.079392,0.1278296,Press,Question_7,4.0,-0.1513677,0.4584988,0.2135983,-0.3912468,-0.03323507,-0.2256888,-0.002543382,0.5263332,0.2059678,LeftHandToFace,54.815,54.8,,,0.0209607206894655,0.0342461481871005,0.0006989437221849,0.055905812598751,0.5518621058892201,0.3749291838382793,0.6125686506498543,-3.374181182288687,54.8,0013_Robot
1715742102124,610.1375,Cow_Girl,-0.7105246,-1.079391,0.09999952,Press,Question_1,3.0,-0.811563,-0.1799672,0.3401028,-0.5788836,-0.1302359,-0.1417364,-0.01078069,0.5035185,0.2047878,,5.47,5.5,,,0.0111575803375405,0.0040305166263145,0.0003741657411841,0.0155622627050392,2.1895822498908184,0.71696388558764,0.2589929692556484,-5.513860716124562,5.5,0013_Woman
1715742113315,621.3273,Cow_Girl,-0.6682487,-1.079391,0.1172825,Press,Question_2,5.0,-0.2186084,0.3169892,0.233532,-0.2471075,0.3292804,0.03267203,-0.04049749,0.5352534,0.191271,TouchBody,16.661,16.7,,,0.0146198910946103,0.0018516152815511,0.0001482676062213,0.0166197739823828,5.745847112491997,0.879668466617391,0.111410376790554,-6.29169689568118,16.7,0013_Woman
1715742175544,683.5566,Cow_Girl,-0.6529555,-1.079391,0.1251841,Press,Question_7,3.0,-0.261477,0.5289501,0.1970278,-0.267168,0.5322338,0.04245148,-0.02220116,0.5086139,0.1431996,TouchFace,78.89,78.9,,,0.0068406494593506,0.0057509094299368,0.0008071172427031,0.0133986761319905,1.0484719211502596,0.510546668339713,0.4292147502696937,-5.158397274950978,78.9,0013_Woman
1715760564849,853.6893,Cow_boy,-1.238667,-1.071463,0.09998999,Press,Question_0,3.0,-1.122809,-0.08549738,0.5098997,-1.343616,-0.1446227,-0.1118444,-0.1147323,0.484378,0.1196931,,4.762,4.8,,,0.0196430463688136,0.0020286867904592,0.0001651626307296,0.0218368957900026,9.647857696284142,0.8995347396311996,0.0929017938249288,-6.200366596510925,4.8,0015_Man
1715760586800,875.6403,Cow_boy,-0.672287,-1.07937,0.1225763,Press,Question_2,3.0,-0.509738,-0.08023804,0.4482151,-0.1908746,0.3564881,-0.007327937,-0.09586991,0.4849059,0.1013906,RightHandToBody,26.713,26.7,,,0.0331945474179801,0.0058903830566675,0.0007011410664343,0.0397860715410821,7.136601530704047,0.8343258364602376,0.1480513865407713,-5.134434248345466,26.7,0015_Man
1715760597852,886.6913,Cow_boy,-0.6641793,-1.07937,0.1181484,Press,Question_3,4.0,-0.2175775,0.4374188,0.164518,-0.456161,-0.06030786,-0.1358913,-0.1117831,0.4838986,0.1103763,LetfHandToBody,37.765,37.8,,,0.035197545376746,0.0088547607848475,0.0013001847888606,0.0453524909504542,5.081165169417617,0.776088471418206,0.195243096890114,-4.726800022810429,37.8,0015_Man
1715760604376,893.2161,Cow_boy,-0.6531649,-1.07937,0.1230036,Press,Question_4,5.0,-0.1885848,0.3083023,0.284979,-0.2001023,0.270861,-0.05739632,-0.116474,0.4825343,0.1088994,TouchBody,44.289,44.3,,,0.0381767448640689,0.007595994640504,0.0007600390815816,0.0465327785861546,3.974180222844762,0.8204269339597966,0.1632396532358406,-4.880134191600536,44.3,0015_Man
1715760611111,899.9495,Cow_boy,-0.6525879,-1.07937,0.1190821,Press,Question_5,4.0,-0.2011232,0.4916098,0.2451769,-0.4394851,-0.02776003,-0.2449717,-0.1065268,0.4842266,0.1158005,LeftHandToFace,51.024,51.0,,,0.0520003582351458,0.0176961507131981,0.0029987814917044,0.0726952904400484,3.612461481682428,0.7153194920932372,0.2434291218327566,-4.034408136883828,51.0,0015_Man
1715760618190,907.0308,Cow_boy,-0.6508751,-1.07937,0.1291791,Press,Question_6,3.0,-0.498198,-0.07872462,0.4664288,-0.1844201,0.4981472,-0.001570605,-0.1005141,0.4849472,0.1074917,RightHandToFace,58.103,58.1,,,0.0472937772856695,0.0262525598477127,0.0029216203368026,0.0764679574701848,2.536249457838078,0.618478364668097,0.3433145165143017,-3.639991776690973,58.1,0015_Man
1715760626313,915.1543,Cow_boy,-0.6417804,-1.07937,0.1312672,Press,Question_7,5.0,-0.2292905,0.5637969,0.266502,-0.2222357,0.5799925,0.03514061,-0.1106879,0.4827256,0.1101304,TouchFace,66.226,66.2,,,0.0562973994330327,0.0237758219419798,0.0022651302257215,0.0823383516007341,2.0142373032759138,0.6837324082709816,0.2887575653356637,-3.739086099456164,66.2,0015_Man
1715760376547,665.7556,Robot Kyle,-1.030985,-1.074581,0.0999938,Press,Question_0,3.0,-0.7216525,-0.006395698,0.5025092,-1.257749,-0.1780806,-0.02836742,-0.1037631,0.4863053,0.1155846,,4.969,5.0,,,0.0079343923871157,0.0046481821142579,0.0002082729599207,0.0127908474612943,1.2885377359051997,0.6203179586908176,0.3633990733079646,-5.371279078991417,5.0,0015_Robot
1715760400055,689.2634,Robot Kyle,-0.6744986,-1.079379,0.112897,Press,Question_2,4.0,-0.232934,0.5668936,0.1540967,-0.4449153,-0.06787169,-0.1547574,-0.08246171,0.4872878,0.1172643,LeftHandToFace,28.477,28.5,,,0.0321371053296998,0.0038381168203999,0.000194191453613,0.0361694136037127,6.340580934568289,0.8885160727737366,0.1061149860612048,-5.562773444027664,28.5,0015_Robot
1715760409190,698.3987,Robot Kyle,-0.6662302,-1.079379,0.1206561,Press,Question_3,4.0,-0.4886107,-0.09228814,0.4071504,-0.1836376,0.5139319,0.0215188,-0.1068523,0.4873607,0.1187897,RightHandToFace,37.612,37.6,,,0.0341226273649757,0.0052612928760552,0.0002780448943217,0.0396619651353527,7.063017979514541,0.8603362755356897,0.1326533584026972,-5.247378488508047,37.6,0015_Robot
1715760416383,705.591,Robot Kyle,-0.6680803,-1.079379,0.1199986,Press,Question_4,5.0,-0.2264867,0.5630835,0.186606,-0.2107654,0.5435215,0.04679737,-0.09265142,0.487038,0.1137381,TouchFace,44.805,44.8,,,0.0196850657907388,0.0078319800339224,0.0002539034120236,0.0277709492366849,5.9823175084881886,0.7088366199861567,0.2820206096367967,-4.849539923052068,44.8,0015_Robot
1715760423839,713.048,Robot Kyle,-0.6579332,-1.079379,0.1194001,Press,Question_5,4.0,-0.1929245,0.4116446,0.1261979,-0.4199224,-0.07021093,-0.1114606,-0.0987118,0.4840593,0.1152536,LetfHandToBody,52.261,52.3,,,0.032816879159958,0.0047833361493526,0.0003102940984405,0.0379105094077512,5.258173634038327,0.865640680450689,0.1261744097897727,-5.342617036729952,52.3,0015_Robot
1715760433225,722.4324,Robot Kyle,-0.6457911,-1.079379,0.1259929,Press,Question_6,5.0,-0.1623883,0.4001876,0.2539459,-0.1853275,0.3977374,0.07643423,-0.06794802,0.4893164,0.1200916,TouchBody,61.647,61.6,,,0.0449900300136503,0.0060663035537962,0.0004105440366774,0.051466877604124,6.596871260833671,0.8741550315079795,0.117868109281029,-5.105005829128656,61.6,0015_Robot
1715760188453,477.9998,Cow_Girl,-0.8054733,-1.077966,0.09999762,Press,Question_0,3.0,-0.7061725,-0.1107553,0.388589,-0.8390212,-0.1402589,-0.1611814,-0.09787151,0.4827534,0.1042516,,5.193,5.2,,,0.0515006428012158,0.0250603030322682,0.0015763844051657,0.0781373302386497,1.80464643550656,0.659104203380391,0.3207212603211322,-3.686470237318041,5.2,0015_Woman
1715760227927,517.4722,Cow_Girl,-0.6675906,-1.079425,0.113474,Press,Question_3,4.0,-0.2524223,0.3796533,0.1062275,-0.4882255,-0.06184471,-0.09701242,-0.08946615,0.4891751,0.1205383,LetfHandToBody,44.667,44.7,,,0.0206899822266685,0.0032676408891218,0.0005165530011831,0.0244741761169735,5.960136322060022,0.8453801316040812,0.1335138258997671,-5.723686995072024,44.7,0015_Woman
1715760241324,530.8702,Cow_Girl,-0.6544857,-1.079425,0.1198612,Press,Question_4,4.0,-0.2233644,0.3261548,0.2081691,-0.2348609,0.3126888,0.02363024,-0.1071468,0.4800735,0.1121702,TouchBody,58.064,58.1,,,0.0229342747480732,0.0072228819728703,0.0007909003221051,0.0309480570430487,3.944725020600376,0.7410570142148737,0.2333872515105971,-4.930501240505149,58.1,0015_Woman
1715760249475,539.0211,Cow_Girl,-0.6528683,-1.079425,0.1161967,Press,Question_5,4.0,-0.2506967,0.5001992,0.1835547,-0.4691281,-0.04307997,-0.1708216,-0.110499,0.4816658,0.1068942,LeftHandToFace,66.215,66.2,,,0.0331593768061382,0.0161241824068252,0.0013529995370467,0.0506365587500102,2.9243280744170086,0.6548505195592809,0.3184296643543539,-4.12743512103846,66.2,0015_Woman
1715760256001,545.5461,Cow_Girl,-0.6420455,-1.079425,0.1252447,Press,Question_5,4.0,-0.4915934,-0.07720613,0.4002028,-0.2093625,0.4559048,0.0151063,-0.1152186,0.4818661,0.1098403,RightHandToFace,72.741,72.7,,,0.0166584948044416,0.0139799206594318,0.0003070716182458,0.0309454870821194,1.7565821498771652,0.5383174212199459,0.4517595933240169,-4.270133217483573,72.7,0015_Woman
1715760268775,558.3213,Cow_Girl,-0.6362324,-1.079425,0.1245252,Press,Question_7,4.0,-0.2535486,0.5315411,0.2097002,-0.2275758,0.4879407,0.06568203,-0.1089585,0.4814779,0.1154577,TouchFace,85.515,85.5,,,0.053226582366273,0.0232167970534247,0.0004249716810716,0.0768683511007694,1.6388710268619493,0.6924381960073065,0.3020332389202549,-3.762879251355863,85.5,0015_Woman
1715821863675,645.0361,Cow_boy,-0.7672944,-1.078539,0.09999809,Press,Question_0,3.0,-0.7231779,-0.1342472,0.4371825,-0.7362876,-0.119101,-0.2247261,-0.07906842,0.6456336,0.1264833,,5.233,5.2,,,0.0232268104078997,0.01761047682641,0.004472577618338,0.0453098648526478,1.4685889470977065,0.5126214894578832,0.3886676087797015,-4.039261279815608,5.2,0016_Man
1715821649966,431.648,Robot Kyle,-1.780166,-1.063336,0.09997282,Press,Question_0,3.0,-1.737791,-0.1281964,0.4116894,-1.678234,-0.09073108,-0.2035703,0.09026676,0.6447864,0.08589593,,4.221,4.2,,,0.0177114905435614,0.0046363660194582,0.0005435213277983,0.0228913778908179,4.765926661104992,0.7737188485567643,0.2025376559494009,-5.373824405055524,4.2,0016_Robot
1716193320455,355.843,Cow_boy,-1.683915,-1.06478,0.09997664,Press,Question_0,2.0,-1.809324,-0.1593691,0.4005013,-1.475835,-0.03763258,-0.2361764,-0.1797877,0.6201937,0.1491315,,4.317,4.3,,,0.0082465527943739,0.0101063110907843,0.0039630946186377,0.022315958503796,0.8302974415589041,0.3695361233518694,0.4528737176610717,-4.594595189805248,4.3,0024_Man
1716193353666,389.0538,Cow_boy,-0.675271,-1.079376,0.1128732,Press,Question_3,4.0,-0.2302022,0.4402552,0.1559506,-0.469852,-0.06032896,-0.1433176,-0.1575078,0.6283777,0.1652759,LetfHandToBody,37.528,37.5,,,0.0122489099699486,0.0487738902227168,0.0041232429565858,0.0651460431492514,0.6553070966800049,0.1880223169024417,0.7486853823335747,-3.0205601457258315,37.5,0024_Man
1716193359955,395.3435,Cow_boy,-0.6707673,-1.079376,0.1249963,Press,Question_4,5.0,-0.5200715,-0.08726925,0.4385673,-0.2156901,0.4274139,0.006870843,-0.1986589,0.593007,0.1245421,RightHandToBody,43.817,43.8,,,0.0070150445892544,0.0191527523984073,0.0018530691127135,0.0280208661003753,0.345540888804956,0.2503507409130551,0.6835175019144303,-3.955308845307055,43.8,0024_Man
1716193368745,404.1322,Cow_boy,-0.668725,-1.079376,0.1176296,Press,Question_5,4.0,-0.25279,0.5855389,0.2344242,-0.4565558,-0.0516125,-0.1874923,-0.1902383,0.5897255,0.006591529,LeftHandToFace,52.607,52.6,,,0.0090976604914535,0.0157633599975759,0.0017385969876564,0.0265996174766859,0.585823039222896,0.3420222301853573,0.5926160408657093,-4.150067019460095,52.6,0024_Man
1716193376034,411.4218,Cow_boy,-0.6534319,-1.079376,0.1254483,Press,Question_6,4.0,-0.2152104,0.5490617,0.2681614,-0.2084379,0.5491234,0.02362023,-0.1705383,0.6035006,0.08874194,TouchFace,59.896,59.9,,,0.006897245190147,0.0070963995491413,0.0007173171733979,0.0147109619126862,0.5903916826313185,0.4688507271709432,0.4823885474831939,-4.94816772931122,59.9,0024_Man
1716193384976,420.3636,Cow_boy,-0.6594138,-1.079376,0.131322,Press,Question_7,4.0,-0.5017815,-0.07695305,0.4679647,-0.210938,0.5285375,0.01813278,-0.1638883,0.631704,0.2072833,RightHandToFace,68.838,68.8,,,0.0073716194295358,0.0083957645219816,0.0007979956402398,0.0165653795917572,1.2050076767637292,0.4450015400313454,0.5068259664969731,-4.780027923869939,68.8,0024_Man
1716193654046,688.7116,Robot Kyle,-4.293864,-1.025609,0.09991179,Press,Question_0,5.0,-4.088914,0.000769496,0.483841,-4.434067,-0.1051016,-0.0792711,-0.1717438,0.609482,0.1531609,,1.708,1.7,,,0.0520872062350295,0.0306365035413141,0.0012010138547698,0.0839247236311134,1.8525836371485,0.6206419751106481,0.3650474164916548,-3.485563054808142,1.7,0024_Robot
1716193669083,703.7488,Robot Kyle,-0.6705503,-1.079396,0.1103064,Press,Question_2,5.0,-0.1795435,0.4476079,0.1730786,-0.4449358,-0.03336823,-0.2546071,-0.1892612,0.5642869,0.140906,LeftHandToFace,16.745,16.7,,,0.0456143211653628,0.022006737828886,0.0005520718539657,0.0681731308482146,2.003674096707684,0.6690952960180414,0.3228066183124755,-3.816406607563991,16.7,0024_Robot
1716193674346,709.0129,Robot Kyle,-0.6655092,-1.079396,0.1190949,Press,Question_3,5.0,-0.4812593,-0.09162438,0.4021192,-0.191884,0.5221901,0.001922227,-0.1783229,0.6104617,0.1648911,RightHandToFace,22.008,22.0,,,0.034954829421368,0.0319341566839799,0.002075076487883,0.0689640625932311,1.8111246716749687,0.5068557174124326,0.463055038858954,-3.4440790995826465,22.0,0024_Robot
1716193679941,714.6081,Robot Kyle,-0.6614342,-1.079396,0.1183783,Press,Question_4,5.0,-0.2236176,0.5896652,0.1940823,-0.2180161,0.5760058,0.04975948,-0.1562402,0.6278946,0.175581,TouchFace,27.603,27.6,,,0.0273780764204446,0.0229344168500585,0.001166361596058,0.0514788548665612,1.4486938425111755,0.5318314964738741,0.4455114028761329,-3.775116577458191,27.6,0024_Robot
1716193686064,720.7296,Robot Kyle,-0.6663208,-1.079396,0.114358,Press,Question_5,5.0,-0.2030334,0.4251831,0.1235076,-0.427506,-0.07048237,-0.1157035,-0.1778138,0.6015381,0.1586957,LetfHandToBody,33.726,33.7,,,0.035543507427983,0.0249594450269896,0.0020824922614163,0.062585444716389,1.253217608298378,0.5679197070349392,0.3988059067103436,-3.690502970223709,33.7,0024_Robot
1716193691256,725.9243,Robot Kyle,-0.6557884,-1.079396,0.1268202,Press,Question_6,5.0,-0.5069046,-0.1006379,0.3901225,-0.1672153,0.423311,0.06366453,-0.1836905,0.6133333,0.1731963,RightHandToBody,38.918,38.9,,,0.0382564300767917,0.0300206444624688,0.0021985013306146,0.0704755758698752,1.4097867888384965,0.5428324579770399,0.4259723186639641,-3.5058699852368016,38.9,0024_Robot
1716193697893,732.5594,Robot Kyle,-0.6521029,-1.079396,0.1277381,Press,Question_7,5.0,-0.1723428,0.3847357,0.2511998,-0.1830258,0.3806224,0.07758627,-0.1926464,0.5454956,0.1907334,TouchBody,45.555,45.6,,,0.0274090947711464,0.0314276502939144,0.0027624283414868,0.0615991734065478,1.0939617603963314,0.4449588079737608,0.510195974327373,-3.460067190944596,45.6,0024_Robot
1716193478655,513.6915,Cow_Girl,-1.058042,-1.074174,0.09999333,Press,Question_0,2.0,-0.8142142,-0.01254153,0.46622,-1.289507,-0.1585452,-0.00961294,-0.146138,0.6183853,0.1485158,,4.942,4.9,,,0.0431854345094889,0.0529572224914296,0.0223349358257917,0.1184775928267103,0.7995247882856628,0.3645029703857465,0.4469809119846551,-2.938270814132212,4.9,0024_Woman
1716193551437,586.4748,Cow_Girl,-0.6567593,-1.079371,0.1234866,Press,Question_6,2.0,-0.2755651,0.5500845,0.1984082,-0.2482247,0.4745469,0.04108725,-0.1446495,0.6313095,0.1679728,TouchFace,77.724,77.7,,,0.0085712884549545,0.0095124554628098,0.000119232924555,0.0182029768423194,1.644131891818874,0.470872897834353,0.5225769139416082,-4.655153237770093,77.7,0024_Woman
1716194867303,220.2633,Cow_boy,-0.7107339,-1.079388,0.09999905,Press,Question_1,3.0,-0.7707267,-0.178019,0.3942672,-0.6477027,-0.1672587,-0.1649679,-0.08223202,0.6069243,0.1988163,,5.552,5.6,,,0.012619010259614,0.0511892445976014,0.0058982985740578,0.0697065534312734,0.2295608937392894,0.1810304718631037,0.734353401191627,-2.9722258354568187,5.6,0025_Man
1716194875010,227.9697,Cow_boy,-0.6777225,-1.079388,0.1094638,Press,Question_2,3.0,-0.2258053,0.5020711,0.2205134,-0.4765911,-0.02931929,-0.2583808,-0.07354355,0.6002793,0.1318054,LeftHandToFace,13.259,13.3,,,0.0091525946786098,0.0207378363840564,0.0021703107917068,0.0320607418543731,0.3112659112821717,0.2854766967084828,0.6468295861103958,-3.875795402545589,13.3,0025_Man
1716194886366,239.3272,Cow_boy,-0.6652193,-1.079388,0.1142574,Press,Question_3,3.0,-0.2546515,0.59159,0.2361709,-0.2311249,0.534516,-0.002900027,-0.03967688,0.6103488,0.1270745,TouchFace,24.615,24.6,,,0.0065322697681511,0.0140100159262314,0.0018162726684745,0.022358558362857,0.3102373446122934,0.2921597028815043,0.6266064072138675,-4.2679827818578895,24.6,0025_Man
1716194895142,248.1029,Cow_boy,-0.6687222,-1.079388,0.1208712,Press,Question_4,3.0,-0.4989781,-0.07589495,0.452582,-0.2348456,0.5395833,-0.01065435,-0.07617106,0.6036114,0.1299557,RightHandToFace,33.391,33.4,,,0.007412734967119,0.0167958392593594,0.0014337162572565,0.0256422904837349,0.5265960946487469,0.2890824036105883,0.6550054204406237,-4.086624086379869,33.4,0025_Man
1716194904694,257.6545,Cow_boy,-0.6521797,-1.079388,0.1228434,Press,Question_5,3.0,-0.1665001,0.3306988,0.324658,-0.1866455,0.3477525,0.006265737,-0.07974367,0.6000184,0.1384433,TouchBody,42.943,42.9,,,0.0092514291922978,0.0246327019465295,0.0030257481926915,0.0369098793315189,0.414480298009264,0.2506491313396858,0.6673742204704161,-3.7036803714239217,42.9,0025_Man
1716194912039,264.9999,Cow_boy,-0.6472435,-1.079388,0.1217605,Press,Question_6,3.0,-0.2041106,0.4338166,0.1862579,-0.4286542,-0.06022537,-0.123238,-0.06650606,0.6077211,0.1406062,LetfHandToBody,50.288,50.3,,,0.0056389002614693,0.017779999464294,0.0017700430220238,0.0251889427477871,0.3974521094268933,0.2238641104523798,0.7058652537473399,-4.029681079026075,50.3,0025_Man
1716194920870,273.8328,Cow_boy,-0.6410208,-1.079388,0.1325098,Press,Question_7,3.0,-0.5003881,-0.08262759,0.4611469,-0.1731415,0.4171942,0.0443574,-0.07546252,0.6056816,0.1415405,RightHandToBody,59.119,59.1,,,0.0105665596604448,0.0354596660651221,0.0029817897386244,0.0490080154641913,0.4181916646337104,0.2156088052201479,0.7235482957074928,-3.3393593956076555,59.1,0025_Man
1716195016925,369.5471,Robot Kyle,-0.6743994,-1.079394,0.111858,Press,Question_2,2.0,-0.2147284,0.42984,0.1022841,-0.4433975,-0.07055902,-0.1260428,-0.005248329,0.6035521,0.1324989,LetfHandToBody,13.816,13.8,,,0.0056212680320959,0.0217533439414918,0.0060992126071929,0.0334738245807807,0.2628703048905165,0.1679302590156788,0.6498613234049656,-3.827987788828501,13.8,0025_Robot
1716195016926,369.5471,Robot Kyle,-0.6743994,-1.079394,0.111858,Press,Question_2,2.0,-0.2147284,0.42984,0.1022841,-0.4433975,-0.07055902,-0.1260428,-0.005248329,0.6035521,0.1324989,LetfHandToBody,13.817,13.8,,,0.0056212680320959,0.0217533439414918,0.0060992126071929,0.0334738245807807,0.2628703048905165,0.1679302590156788,0.6498613234049656,-3.827987788828501,13.8,0025_Robot
1716195028963,381.5858,Robot Kyle,-0.6718488,-1.079394,0.1197434,Press,Question_3,2.0,-0.5125647,-0.104838,0.3678237,-0.2348065,0.1544703,-0.1207203,-0.01706682,0.6127505,0.1694169,RightHandToBody,25.854,25.9,,,0.0135633399795433,0.0340475041056838,0.016791212898225,0.0644020569834522,0.2972867542495384,0.2106041423960785,0.5286710658082275,-3.3799985499342275,25.9,0025_Robot
1716195037474,390.0961,Robot Kyle,-0.6559119,-1.079394,0.1201921,Press,Question_4,2.0,-0.1544795,0.3487889,0.2368399,-0.1661248,0.3371462,0.03172407,-0.02945335,0.6222322,0.1423342,TouchBody,34.365,34.4,,,0.0144702764928406,0.0192542640437521,0.0217269825172429,0.0554515230538356,0.595963096478889,0.2609536347413215,0.3472269648041753,-3.9500227340114447,34.4,0025_Robot
1716195046457,399.0801,Robot Kyle,-0.6566777,-1.079394,0.1281095,Press,Question_5,4.0,-0.474761,-0.09002095,0.4145518,-0.1967425,0.5440609,0.04373799,-0.0234839,0.6168628,0.1439854,RightHandToFace,43.348,43.3,,,0.0235100252678557,0.024127796707588,0.0154110770349597,0.0630488990104035,0.9017397666896476,0.3728855798731153,0.3826838705558799,-3.724390712772823,43.3,0025_Robot
1716195053705,406.3279,Robot Kyle,-0.6487913,-1.079394,0.1290279,Press,Question_6,4.0,-0.2338228,0.6099516,0.2200113,-0.2068968,0.5764726,0.0717288,0.05131146,0.6115342,0.1272039,TouchFace,50.596,50.6,,,0.0115999493449756,0.0153067037382888,0.0104890434332031,0.0373956965164676,0.958092941048299,0.3101947663915688,0.4093172520947256,-4.179464393715333,50.6,0025_Robot
1716195063563,416.1844,Robot Kyle,-0.6562457,-1.079394,0.1212049,Press,Question_7,3.0,-0.2250853,0.5967511,0.2019516,-0.4108863,-0.06289339,-0.1556911,-0.03280731,0.6064855,0.1418767,LeftHandToFace,60.454,60.5,,,0.0209232139218583,0.0505693845169313,0.0102372310961958,0.0817298295349855,0.5410080244445459,0.2560046196217979,0.6187384068295952,-2.984408934877276,60.5,0025_Robot
